identifier1	identifier2	annotator	judgment	comment	lemma
28402	28380	erykov1234	1	comment	дело
28402	28390	raskolrus	2	comment	дело
28401	28396	erykov1234	1	comment	дело
28401	28409	erykov1234	2	comment	дело
28401	28394	georg_lonsh	4	comment	дело
28401	28409	georg_lonsh	3	comment	дело
28401	28411	raskolrus	0	comment	дело
28401	28406	erykov1234	1	comment	дело
28401	28397	erykov1234	0	comment	дело
28401	28394	erykov1234	3	comment	дело
28401	28391	erykov1234	0	comment	дело
28401	28400	erykov1234	1	comment	дело
28401	28396	raskolrus	2	comment	дело
28401	28405	erykov1234	1	comment	дело
28401	28390	erykov1234	1	comment	дело
28401	28393	raskolrus	3	comment	дело
28401	28384	raskolrus	2	comment	дело
28401	28410	erykov1234	2	comment	дело
28401	28408	erykov1234	2	comment	дело
28401	28388	erykov1234	3	comment	дело
28401	28395	erykov1234	3	comment	дело
28401	28399	raskolrus	0	comment	дело
28401	28383	raskolrus	3	comment	дело
28401	28407	erykov1234	1	comment	дело
28401	28383	erykov1234	0	comment	дело
28401	28387	erykov1234	2	comment	дело
28401	28399	erykov1234	3	comment	дело
28399	28392	erykov1234	0	comment	дело
28399	28409	raskolrus	0	comment	дело
28399	28406	erykov1234	1	comment	дело
28399	28408	raskolrus	0	comment	дело
28399	28396	erykov1234	3	comment	дело
28399	28380	erykov1234	1	comment	дело
28399	28383	erykov1234	2	comment	дело
28399	28394	erykov1234	3	comment	дело
28399	28388	erykov1234	3	comment	дело
28399	28397	erykov1234	3	comment	дело
28399	28396	raskolrus	2	comment	дело
28399	28385	erykov1234	2	comment	дело
28399	28395	raskolrus	0	comment	дело
28399	28409	erykov1234	1	comment	дело
28399	28384	raskolrus	4	comment	дело
28399	28413	raskolrus	0	comment	дело
28399	28403	erykov1234	1	comment	дело
28399	28389	erykov1234	1	comment	дело
28399	28402	erykov1234	1	comment	дело
28399	28412	erykov1234	1	comment	дело
28399	28404	erykov1234	1	comment	дело
28399	28408	erykov1234	2	comment	дело
28399	28405	erykov1234	1	comment	дело
28399	28410	erykov1234	3	comment	дело
28399	28383	raskolrus	0	comment	дело
28399	28402	raskolrus	0	comment	дело
28412	28405	erykov1234	3	comment	дело
28412	28397	erykov1234	1	comment	дело
28412	28400	erykov1234	1	comment	дело
28412	28395	erykov1234	1	comment	дело
28412	28402	erykov1234	1	comment	дело
28412	28389	erykov1234	1	comment	дело
28412	28403	erykov1234	3	comment	дело
28412	28407	erykov1234	1	comment	дело
28412	28399	raskolrus	2	comment	дело
28412	28385	erykov1234	1	comment	дело
28412	28401	erykov1234	1	comment	дело
28412	28394	erykov1234	1	comment	дело
28412	28397	raskolrus	2	comment	дело
28412	28414	erykov1234	1	comment	дело
28412	28398	erykov1234	1	comment	дело
28412	28381	georg_lonsh	3	comment	дело
28398	28404	erykov1234	1	comment	дело
28398	28399	erykov1234	1	comment	дело
28398	28401	raskolrus	0	comment	дело
28398	28397	erykov1234	1	comment	дело
28398	28401	erykov1234	1	comment	дело
28398	28382	erykov1234	0	comment	дело
28398	28406	raskolrus	0	comment	дело
28398	28393	erykov1234	1	comment	дело
28398	28405	erykov1234	1	comment	дело
28398	28414	erykov1234	1	comment	дело
28398	28395	erykov1234	1	comment	дело
28398	28402	erykov1234	1	comment	дело
28398	28388	raskolrus	2	comment	дело
28398	28386	raskolrus	2	comment	дело
28398	28392	erykov1234	0	comment	дело
28398	28381	erykov1234	1	comment	дело
28398	28387	erykov1234	3	comment	дело
28398	28389	erykov1234	4	comment	дело
28398	28404	raskolrus	0	comment	дело
28398	28391	erykov1234	1	comment	дело
28398	28407	erykov1234	4	comment	дело
28386	28384	erykov1234	1	comment	дело
28386	28380	erykov1234	1	comment	дело
28386	28396	georg_lonsh	3	comment	дело
28386	28399	raskolrus	0	comment	дело
28386	28393	raskolrus	3	comment	дело
28386	28402	raskolrus	0	comment	дело
28386	28393	erykov1234	1	comment	дело
28386	28394	raskolrus	0	comment	дело
28386	28414	erykov1234	3	comment	дело
28386	28414	raskolrus	3	comment	дело
28386	28412	erykov1234	1	comment	дело
28386	28401	raskolrus	0	comment	дело
28386	28404	erykov1234	1	comment	дело
28386	28387	erykov1234	3	comment	дело
28386	28407	erykov1234	1	comment	дело
28386	28410	erykov1234	2	comment	дело
28386	28391	erykov1234	2	comment	дело
28386	28399	erykov1234	2	comment	дело
28386	28396	erykov1234	1	comment	дело
28386	28398	erykov1234	1	comment	дело
28386	28403	raskolrus	2	comment	дело
28386	28409	georg_lonsh	3	comment	дело
28386	28407	raskolrus	2	comment	дело
28386	28394	erykov1234	3	comment	дело
28386	28401	erykov1234	1	comment	дело
28386	28413	raskolrus	0	comment	дело
28386	28404	raskolrus	2	comment	дело
28386	28400	erykov1234	2	comment	дело
28386	28390	erykov1234	1	comment	дело
28405	28402	erykov1234	1	comment	дело
28405	28396	raskolrus	2	comment	дело
28405	28388	erykov1234	1	comment	дело
28405	28409	erykov1234	0	comment	дело
28405	28386	erykov1234	1	comment	дело
28405	28399	raskolrus	0	comment	дело
28405	28390	raskolrus	2	comment	дело
28405	28385	erykov1234	1	comment	дело
28405	28386	raskolrus	0	comment	дело
28405	28382	erykov1234	1	comment	дело
28405	28410	raskolrus	2	comment	дело
28405	28381	erykov1234	1	comment	дело
28405	28411	erykov1234	1	comment	дело
28405	28397	erykov1234	1	comment	дело
28405	28414	erykov1234	1	comment	дело
28405	28393	erykov1234	1	comment	дело
28405	28407	georg_lonsh	2	comment	дело
28405	28398	raskolrus	0	comment	дело
28405	28406	erykov1234	1	comment	дело
28387	28395	erykov1234	1	comment	дело
28387	28391	erykov1234	3	comment	дело
28387	28394	georg_lonsh	4	comment	дело
28387	28402	erykov1234	1	comment	дело
28387	28412	erykov1234	1	comment	дело
28387	28399	erykov1234	2	comment	дело
28387	28410	erykov1234	2	comment	дело
28387	28389	raskolrus	3	comment	дело
28387	28399	raskolrus	3	comment	дело
28387	28400	erykov1234	1	comment	дело
28387	28382	erykov1234	0	comment	дело
28387	28408	raskolrus	3	comment	дело
28387	28406	erykov1234	1	comment	дело
28387	28410	raskolrus	2	comment	дело
28387	28384	raskolrus	2	comment	дело
28387	28403	erykov1234	1	comment	дело
28387	28407	georg_lonsh	3	comment	дело
28387	28392	erykov1234	3	comment	дело
28387	28397	erykov1234	1	comment	дело
28387	28384	erykov1234	1	comment	дело
28387	28402	raskolrus	3	comment	дело
28387	28405	raskolrus	0	comment	дело
28387	28405	erykov1234	0	comment	дело
